date,GlobInc,GlobEff,EArray,E_Grid,PR,HSol,AzSol,AngInc,AngProf,PhiAng,GlobHor,DiffHor,BeamHor,T_Amb,WindVel,BeamTrp,DifITrp,CircTrp,HBndTrp,AlbTrp,GlobTrp,GincThr,BeamInc,CircInc,DifSInc,Alb_Inc,Bm_Gl,DifA_Gl,DifS_Gl,Alb_Gl,GlobShd,ShdLoss,ShdBLss,ShdCLss,ShdDLss,ShdALss,GlobIAM,IAMLoss,IAMBLss,IAMCLss,IAMDLss,IAMALss,BeamEff,CircEff,DiffEff,Alb_Eff,FTransp,FShdGl,FShdBm,FShdCrc,FShdDif,FShdAlb,FIAMGl,FIAMBm,FIAMCrc,FIAMDif,FIAMAlb,FIAMShd,FEffDif,FEffAlb,EArrRef,EArrNom,GIncLss,TempLss,ModQual,MisLoss,OhmLoss,EArrMPP,TExtON,TArray,TArrWtd,DTArr,DTArrGl,IArray,UArray,ArrayON,InvLoss,IL_Oper,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,IL_Imax,Syst_ON,EOutInv,EUseful,EffArrR,EffArrC,EffSysR,EffSysC,EffInvB,EffInvR,Yr,Ya,Yf,Lc,Ls,Lcr,Lsr,TotInstCost,ModuleCost,InverterCost,BatteryCost,OwnFunds,TotLoan,AvgOpCost_yr,LCOE,NPV,IRR,PaybackPeriod,ROI
    ,W/m�,W/m�,kW,kW,ratio,�,�,�,�,�,W/m�,W/m�,W/m�,캜,m/s,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,ratio,ratio,ratio,ratio,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,kW,kW,kW,kW,kW,kW,kW,kW,캜,캜,캜,캜,캜,A,V,Hour,kW,kW,kW,kW,kW,kW,kW,Hour,kW,kW,%,%,%,%,%,%,kWh/m�/day,kWh/kWp/day,kWh/kWp/day,kWh/kWp/day,kWh/kWp/day,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio

02/25/90 16:00,81.384,75.81,3.9247,3.6606,0.8677,13.446,65.808,49.543,14.687,30.273,84.706,84.706,0,-4.4998,1.9001,0,80.264,0,0,1.1205,81.384,0,0,0,80.264,1.1205,0,1,0,0.0138,77.861,3.5232,0,0,2.5148,1.0084,75.81,2.0507,0,0,2.0434,0.0073,0,0,75.705,0.1047,0.9608,0.9567,1,1,0.9687,0.1,0.9737,1,1,0.9737,0.9346,0.9737,0.9432,0.0935,4.2189,3.9326,0.3228,-0.3913,-0.014,0.0863,0.0042,3.9247,0,-1.7115,-1.7115,2.7883,0.0368,6.0518,648.52,1,0.264,0.264,0,0,0,0,0,0,3.6606,3.6606,16.696,19.031,15.573,17.751,93.272,93.272,1.9532,1.817,1.6947,0.1362,0.1222,0.0698,0.0626,0,0,0,0,0,0,0,0,0,0,0,0
02/25/90 17:00,21.681,20.891,0.9798,0.7795,0.6935,4.0438,74.661,78.561,4.1926,7.6228,22.295,22.295,0,-5.2503,1.47,0,21.662,0,0,0.0191,21.681,0,0,0,21.662,0.0191,0,1,0,0.0009,21.613,0.0675,0,0,0.0503,0.0172,20.891,0.7228,0,0,0.7225,0.0003,0,0,20.889,0.0016,0.9725,0.9969,1,1,0.9977,0.1,0.9666,1,1,0.9666,0.8423,0.9666,0.9643,0.0842,1.1239,1.0837,0.1951,-0.1095,-0.0035,0.0215,0.0003,0.9798,0,-4.4657,-4.4657,0.7846,0.0376,1.5728,622.94,1,0.2003,0.2003,0,0,0,0,0,0,0.7795,0.7795,15.645,17.834,12.447,14.189,79.56,79.56,0.5203,0.4536,0.3609,0.0668,0.0927,0.1283,0.1782,0,0,0,0,0,0,0,0,0,0,0,0
02/25/90 18:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-6.0498,0.9401,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/25/90 19:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-6.8297,0.33,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.8297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/25/90 20:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-7.6203,0.81,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7.6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/25/90 21:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-9.2096,0.78,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9.2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/25/90 22:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-10.03,0.5901,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/25/90 23:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-9.53,1.1201,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 00:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-9.5103,1.3501,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9.5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 01:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-10.3,1.2299,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 02:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-9.0998,1.52,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 03:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-7.8898,1.57,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7.8898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 04:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-9.7798,1.21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9.7798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 05:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-9.7504,1.5099,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9.7504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 06:00,0,0,0,0,0,1.6363,-77.249,85.33,1.6777,-3.0674,8.5939,5.0027,3.5912,-10.08,1.39,0,5.0027,0,0,0.0012,5.0039,5.0039,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 07:00,362.48,345.39,18.383,17.887,0.9519,8.66,-70.987,65.119,9.1514,-17.183,144.9,34.402,110.5,-5.6197,1.6799,307.24,54.616,0,0,0.6274,362.48,0,307.24,0,54.616,0.6274,0.8476,0.1524,0,0.0017,361.33,1.1523,0,0,0.5877,0.5646,345.39,15.94,14.381,0,1.5495,0.0093,292.85,0,52.479,0.0534,2.5016,0.9968,1,1,0.9892,0.1,0.9559,0.9532,1,0.9713,0.8513,0.9559,0.9609,0.0851,18.791,17.917,0.288,-1.1841,-0.0658,0.4059,0.0896,18.383,0,6.9977,6.9977,12.617,0.0365,28.07,654.9,1,0.4965,0.4965,0,0,0,0,0,0,17.887,17.887,17.558,20.014,17.084,19.474,97.299,97.299,8.6995,8.5107,8.2808,0.1888,0.2298,0.0217,0.0264,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 08:00,872.92,850.88,42.167,41.1,0.9083,19.157,-60.182,32.927,21.822,-50,355.91,53.804,302.1,-2.5099,1.62,770.89,89.697,0,0,12.332,872.92,0,770.89,0,89.697,12.332,0.8831,0.1169,0,0.0141,855.29,17.628,0,0,6.529,11.099,850.88,4.4093,2.146,0,2.2359,0.0274,768.74,0,80.932,1.2059,2.4527,0.9798,1,1,0.9272,0.1,0.9948,0.9972,1,0.9731,0.9778,0.9948,0.9023,0.0978,45.252,44.139,-0.0185,0.6511,-0.1523,0.9387,0.5524,42.167,0,29.027,29.027,31.537,0.0371,69.603,605.82,1,1.0667,1.0667,0,0,0,0,0,0,41.1,41.1,16.724,19.064,16.301,18.581,97.47,97.47,20.95,19.522,19.028,1.4282,0.4938,0.0682,0.0236,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 09:00,920.06,888.69,43.597,42.481,0.8907,28.476,-47.551,36.492,36.32,-50,546.5,65.499,481.01,-1.4703,2.12,809.68,91.445,0,0,18.936,920.06,0,809.68,0,91.445,18.936,0.88,0.12,0,0.0206,896.36,23.699,0,0,6.6562,17.043,888.69,7.67,5.3485,0,2.2795,0.042,804.33,0,82.509,1.8516,1.6835,0.9742,1,1,0.9272,0.1,0.9914,0.9934,1,0.9731,0.9778,0.9914,0.9023,0.0978,47.696,46.1,-0.0214,1.1064,-0.1576,0.9712,0.6045,43.597,0,31.534,31.534,33.004,0.0371,72.796,598.89,1,1.1163,1.1163,0,0,0,0,0,0,42.481,42.481,16.405,18.7,15.985,18.221,97.44,97.44,22.081,20.184,19.667,1.8977,0.5168,0.0859,0.0234,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 10:00,860.43,835,40.998,39.95,0.8956,35.897,-32.349,43.126,53.526,-36.44,683.2,74.296,608.9,0.5,1.57,756.89,90.585,0,0,12.957,860.43,0,756.89,0,90.585,12.957,0.8797,0.1203,0,0.0151,844.86,15.573,0,0,3.9111,11.662,835,9.8638,7.5689,0,2.2482,0.0467,749.32,0,84.426,1.249,1.2594,0.9819,1,1,0.9568,0.1,0.9883,0.99,1,0.9741,0.964,0.9883,0.932,0.0964,44.605,43.315,-0.0159,1.0354,-0.148,0.9125,0.5328,40.998,0,31.509,31.509,31.009,0.0371,68.354,599.79,1,1.0481,1.0481,0,0,0,0,0,0,39.95,39.95,16.496,18.804,16.075,18.323,97.444,97.444,20.65,18.98,18.495,1.6699,0.4852,0.0809,0.0235,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 11:00,805.1,792,38.944,37.95,0.9093,40.49,-14.37,47.39,73.791,-16.192,767.09,77.102,689.99,1.8296,1.5299,718.49,83.658,0,0,2.9514,805.1,0,718.49,0,83.658,2.9514,0.8924,0.1076,0,0.0037,801.64,3.4589,0,0,0.8026,2.6563,792,9.6379,7.1849,0,2.408,0.045,711.31,0,80.447,0.2502,1.0495,0.9957,1,1,0.9904,0.1,0.988,0.99,1,0.9709,0.8477,0.988,0.9616,0.0848,41.736,41.084,-0.0052,0.9409,-0.1405,0.8662,0.4789,38.944,0,31.236,31.236,29.406,0.0371,64.817,600.83,1,0.9938,0.9938,0,0,0,0,0,0,37.95,37.95,16.747,19.09,16.32,18.602,97.448,97.448,19.322,18.03,17.57,1.2927,0.4601,0.0669,0.0238,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 12:00,790.6,780.29,38.324,37.344,0.9112,41.411,5.2642,48.252,84.061,5.9324,784.1,77.398,706.71,2.5801,1.5501,710.51,79.682,0,0,0.4073,790.6,0,710.51,0,79.682,0.4073,0.8987,0.1013,0,0.0005,790.12,0.4827,0,0,0.1161,0.3666,780.29,9.832,7.1051,0,2.7205,0.0064,703.41,0,76.846,0.0343,1.0083,0.9994,1,1,0.9985,0.1,0.9876,0.99,1,0.9658,0.8432,0.9876,0.9644,0.0843,40.985,40.477,-0.0014,0.9755,-0.1383,0.8523,0.4649,38.324,0,31.559,31.559,28.979,0.0371,63.865,600.07,1,0.9793,0.9793,0,0,0,0,0,0,37.344,37.344,16.782,19.13,16.354,18.641,97.445,97.445,18.974,17.742,17.289,1.2321,0.4534,0.0649,0.0239,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 13:00,829.07,810.03,39.387,38.369,0.8927,38.457,24.255,45.496,62.651,27.322,727.7,76.003,651.7,3.9498,1.26,733.53,87.668,0,0,7.8747,829.07,0,733.53,0,87.668,7.8747,0.8848,0.1152,0,0.0095,819.7,9.3671,0,0,2.2799,7.0872,810.03,9.6741,7.3353,0,2.272,0.0668,726.19,0,83.117,0.7206,1.1393,0.9887,1,1,0.974,0.1,0.9882,0.99,1,0.9734,0.9151,0.9882,0.9481,0.0915,42.979,42.019,-0.0103,1.4068,-0.1422,0.8765,0.5019,39.387,0,34.093,34.093,30.143,0.0372,66.35,593.62,1,1.0177,1.0177,0,0,0,0,0,0,38.369,38.369,16.448,18.748,16.023,18.264,97.416,97.416,19.898,18.235,17.763,1.6631,0.4712,0.0836,0.0237,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 14:00,884,852.04,41.042,39.971,0.8722,32.237,40.794,39.762,43.987,45.975,608.49,70.899,537.59,4.6004,1.0999,773.54,92.458,0,0,18.004,884,0,773.54,0,92.458,18.004,0.875,0.125,0,0.0204,861.94,22.066,0,0,5.8626,16.203,852.04,9.8983,7.5801,0,2.2809,0.0374,765.96,0,84.315,1.763,1.4528,0.975,1,1,0.9366,0.1,0.9885,0.9902,1,0.9737,0.9793,0.9885,0.9119,0.0979,45.827,44.199,-0.0186,1.8524,-0.1483,0.914,0.5568,41.042,0,36.363,36.363,31.763,0.0373,69.871,587.4,1,1.0718,1.0718,0,0,0,0,0,0,39.971,39.971,16.074,18.322,15.654,17.844,97.388,97.388,21.216,19.001,18.505,2.215,0.4962,0.1044,0.0234,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 15:00,874.72,848.83,40.949,39.882,0.8795,23.701,54.55,33.862,28.319,50,433.9,63.801,370.1,4.3603,1.2299,763.07,96.613,0,0,15.035,874.72,0,763.07,0,96.613,15.035,0.8724,0.1276,0,0.0172,854.15,20.564,0,0,7.0325,13.531,848.83,5.3197,2.878,0,2.4083,0.0333,760.19,0,87.173,1.4701,2.0159,0.9765,1,1,0.9272,0.1,0.9938,0.9962,1,0.9731,0.9778,0.9938,0.9023,0.0978,45.345,44.032,-0.0182,1.7851,-0.1479,0.9119,0.5525,40.949,0,35.994,35.994,31.634,0.0373,69.599,588.36,1,1.0677,1.0677,0,0,0,0,0,0,39.882,39.882,16.208,18.475,15.785,17.993,97.393,97.393,20.993,18.958,18.464,2.0353,0.4943,0.0969,0.0235,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 16:00,586.34,573.32,29.143,28.396,0.9342,13.681,66.108,48.719,14.908,30.887,227.3,50.297,177,1.0203,2.63,492.15,91.064,0,0,3.1268,586.34,0,492.15,0,91.064,3.1268,0.8394,0.1606,0,0.0053,580.57,5.7719,0,0,2.9578,2.8141,573.32,7.2517,4.9215,0,2.311,0.0192,487.23,0,85.795,0.2935,2.5796,0.9902,1,1,0.9675,0.1,0.9875,0.99,1,0.9738,0.9386,0.9875,0.9421,0.0939,30.396,29.74,0.1152,-0.3093,-0.1048,0.6458,0.2501,29.143,0,22.169,22.169,21.149,0.0369,46.879,621.66,1,0.7467,0.7467,0,0,0,0,0,0,28.396,28.396,17.208,19.615,16.767,19.112,97.438,97.438,14.072,13.492,13.146,0.58,0.3457,0.0412,0.0246,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 17:00,83.349,72.737,3.7168,3.4535,0.7993,4.2612,74.967,77.957,4.4117,8.0168,38.197,18.498,19.699,-1.4497,1.1499,54.773,28.539,0,0,0.0362,83.349,0,54.773,0,28.539,0.0362,0.6572,0.3428,0,0.0004,83.243,0.1054,0,0,0.0728,0.0326,72.737,10.507,9.5595,0,0.9464,0.0006,45.213,0,27.52,0.003,2.1821,0.9987,1,1,0.9974,0.1,0.8738,0.8255,1,0.9668,0.8422,0.8738,0.9643,0.0842,4.3208,3.7731,0.3188,-0.3347,-0.0133,0.0818,0.0038,3.7168,0,1.2333,1.2333,2.683,0.0369,5.8083,639.9,1,0.2633,0.2633,0,0,0,0,0,0,3.4535,3.4535,15.439,17.598,14.345,16.352,92.916,92.916,2.0004,1.7207,1.5988,0.2796,0.1219,0.1398,0.0609,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 18:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-3.4397,0.9401,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 19:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-3.9903,0.8999,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.9903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 20:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-3.9296,0.86,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.9296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 21:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-5.7999,0.9201,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.7999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 22:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-6.1801,0.9701,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/26/90 23:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-6.2202,0.9401,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/27/90 00:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-5.0602,0.86,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/27/90 01:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-3.7002,1.04,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.7002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/27/90 02:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-2.6598,1.46,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.6598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/27/90 03:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-1.6496,1.5799,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.6496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/27/90 04:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-5.0504,0.4401,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/27/90 05:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,-5.5599,0.73,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.5599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/27/90 06:00,0,0,0,0,0,1.7239,-77.668,85.097,1.7646,-3.2152,10.003,5.6026,4.4001,-6.3603,0.4999,0,5.6026,0,0,0.0015,5.6042,5.6042,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6.3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/27/90 07:00,374.08,357.57,18.543,18.025,0.9295,8.9441,-71.238,64.269,9.4372,-17.767,149,34.503,114.5,1.4602,1.0299,318.36,55.026,0,0,0.6893,374.08,0,318.36,0,55.026,0.6893,0.8511,0.1489,0,0.0018,372.83,1.2526,0,0,0.6322,0.6204,357.57,15.257,13.696,0,1.5512,0.01,304.67,0,52.843,0.0589,2.5106,0.9967,1,1,0.9885,0.1,0.9591,0.957,1,0.9715,0.8543,0.9591,0.9603,0.0854,19.392,18.549,0.2795,-0.7129,-0.0664,0.4095,0.0962,18.543,0,14.599,14.599,13.139,0.0367,29.092,637.38,1,0.5177,0.5177,0,0,0,0,0,0,18.025,18.025,17.161,19.562,16.682,19.016,97.208,97.208,8.9779,8.5846,8.3449,0.3933,0.2397,0.0438,0.0267,0,0,0,0,0,0,0,0,0,0,0,0
02/27/90 08:00,874.91,853.16,41.026,39.952,0.8809,19.461,-60.418,32.56,22.113,-50,359.8,53.204,306.59,4.9796,1.2799,773.98,88.468,0,0,12.467,874.91,0,773.98,0,88.468,12.467,0.8846,0.1154,0,0.0142,857.25,17.66,0,0,6.4395,11.22,853.16,4.0943,1.8614,0,2.2053,0.0277,772.12,0,79.823,1.219,2.4317,0.9798,1,1,0.9272,0.1,0.9952,0.9976,1,0.9731,0.9778,0.9952,0.9023,0.0978,45.356,44.257,-0.0188,1.926,-0.1482,0.9137,0.5584,41.026,0,36.795,36.795,31.815,0.0373,69.972,586.32,1,1.0734,1.0734,0,0,0,0,0,0,39.952,39.952,16.234,18.505,15.81,18.021,97.384,97.384,20.998,18.993,18.496,2.0045,0.4969,0.0955,0.0237,0,0,0,0,0,0,0,0,0,0,0,0
